year,state_county,inctot,mortamt1,sex,age,ftotinc,foodstmp_1,foodstmp_2,foodstmp_All,foodstmp_1_freq,foodstmp_2_freq,sex_1,sex_2,sex_All,sex_2_freq,sex_1_freq,marst_1,marst_2,marst_3,marst_4,marst_5,marst_6,marst_All,marst_5_freq,marst_6_freq,marst_1_freq,marst_4_freq,marst_3_freq,marst_2_freq,race_1,race_2,race_3,race_4,race_5,race_6,race_7,race_8,race_9,race_All,race_1_freq,race_2_freq,race_7_freq,race_8_freq,race_5_freq,race_6_freq,race_3_freq,race_4_freq,race_9_freq,ctz_stat_1,ctz_stat_2,ctz_stat_3,ctz_stat_All,ctz_stat_1_freq,ctz_stat_3_freq,ctz_stat_2_freq,lang_1,lang_2,lang_All,lang_1_freq,lang_2_freq,educ_attain_1.0,educ_attain_2.0,educ_attain_3.0,educ_attain_4.0,educ_attain_All,educ_attain_2.0_freq,educ_attain_1.0_freq,educ_attain_3.0_freq,educ_attain_4.0_freq,empstat_1.0,empstat_2.0,empstat_3.0,empstat_All,empstat_1.0_freq,empstat_3.0_freq,empstat_2.0_freq,state_po,county_name,democrat,green,liberitarian,other,republican,winner
2014,48167,30389.4,877.2,2313,46.7,65132.1,2058,255,2313,89,11,1100,1213,2313,52.4,47.6,1180,52,63,320,157,541,2313,6.8,23.4,51,13.8,2.7,2.2,1848,303,11,10,2,57,38,42,2,2313,79.9,13.1,1.6,1.8,0.1,2.5,0.5,0.4,0.1,2081,109,123,2313,90,5.3,4.7,1925,388,2313,83.2,16.8,851,1241,188,33,2313,53.7,36.8,8.1,1.4,1323,81,909,2313,57.2,39.3,3.5,,,,,,,,
2014,48183,21706.2,695.6,924,46.8,47081.8,793,131,924,85.8,14.2,431,493,924,53.4,46.6,442,14,28,123,71,246,924,7.7,26.6,47.8,13.3,3,1.5,693,191,8,0,0,16,12,3,1,924,75,20.7,1.3,0.3,0,1.7,0.9,0,0.1,827,35,62,924,89.5,6.7,3.8,794,130,924,85.9,14.1,398,473,46,7,924,51.2,43.1,5,0.8,517,35,372,924,56,40.3,3.8,,,,,,,,
2014,48187,28354.7,787.6,1201,46.3,56412.2,1119,82,1201,93.2,6.8,573,628,1201,52.3,47.7,736,28,19,128,73,217,1201,6.1,18.1,61.3,10.7,1.6,2.3,991,88,8,0,0,15,78,19,2,1201,82.5,7.3,6.5,1.6,0,1.2,0.7,0,0.2,1102,45,54,1201,91.8,4.5,3.7,959,242,1201,79.9,20.1,471,611,110,9,1201,50.9,39.2,9.2,0.7,736,32,433,1201,61.3,36.1,2.7,,,,,,,,
2014,48201,30701.6,842.2,26065,43.7,58773.9,22893,3172,26065,87.8,12.2,12575,13490,26065,51.8,48.2,12962,718,712,2699,1510,7464,26065,5.8,28.6,49.7,10.4,2.7,2.8,17169,4619,107,413,30,1447,1799,426,55,26065,65.9,17.7,6.9,1.6,0.1,5.6,0.4,1.6,0.2,18217,3062,4786,26065,69.9,18.4,11.7,15836,10229,26065,60.8,39.2,10792,12239,2620,414,26065,47,41.4,10.1,1.6,16422,1012,8631,26065,63,33.1,3.9,,,,,,,,
2014,48209,26746.4,872.7,1300,42,51264.4,1197,103,1300,92.1,7.9,618,682,1300,52.5,47.5,664,30,22,140,73,371,1300,5.6,28.5,51.1,10.8,1.7,2.3,1142,41,4,5,4,17,62,23,2,1300,87.8,3.2,4.8,1.8,0.3,1.3,0.3,0.4,0.2,1205,29,66,1300,92.7,5.1,2.2,1008,292,1300,77.5,22.5,376,779,128,17,1300,59.9,28.9,9.8,1.3,761,62,477,1300,58.5,36.7,4.8,,,,,,,,
2014,48215,16856.2,627.8,4039,43.8,38697.9,2922,1117,4039,72.3,27.7,1910,2129,4039,52.7,47.3,2131,127,169,324,266,1022,4039,6.6,25.3,52.8,8,4.2,3.1,3689,29,10,4,4,25,242,33,3,4039,91.3,0.7,6,0.8,0.1,0.6,0.2,0.1,0.1,2582,447,1010,4039,63.9,25,11.1,720,3319,4039,17.8,82.2,2305,1527,196,11,4039,37.8,57.1,4.9,0.3,2072,204,1763,4039,51.3,43.6,5.1,,,,,,,,
2014,48245,21428.7,658,1976,46.3,46017.4,1686,290,1976,85.3,14.7,994,982,1976,49.7,50.3,868,83,60,263,174,528,1976,8.8,26.7,43.9,13.3,3,4.2,1228,614,5,7,0,60,38,22,2,1976,62.1,31.1,1.9,1.1,0,3,0.3,0.4,0.1,1742,91,143,1976,88.2,7.2,4.6,1616,360,1976,81.8,18.2,985,872,101,18,1976,44.1,49.8,5.1,0.9,941,94,941,1976,47.6,47.6,4.8,,,,,,,,
2014,48251,23101.7,676.9,1231,46.8,52198.3,1070,161,1231,86.9,13.1,593,638,1231,51.8,48.2,718,24,31,127,101,230,1231,8.2,18.7,58.3,10.3,2.5,1.9,1133,32,5,3,1,5,32,19,1,1231,92,2.6,2.6,1.5,0.1,0.4,0.4,0.2,0.1,1150,32,49,1231,93.4,4,2.6,1086,145,1231,88.2,11.8,602,570,52,7,1231,46.3,48.9,4.2,0.6,686,49,496,1231,55.7,40.3,4,,,,,,,,
2014,48257,25726.2,742.8,962,46.1,51742.1,865,97,962,89.9,10.1,437,525,962,54.6,45.4,572,18,19,113,73,167,962,7.6,17.4,59.5,11.7,2,1.9,840,73,5,0,0,4,21,14,5,962,87.3,7.6,2.2,1.5,0,0.4,0.5,0,0.5,895,18,49,962,93,5.1,1.9,863,99,962,89.7,10.3,438,466,53,5,962,48.4,45.5,5.5,0.5,565,43,354,962,58.7,36.8,4.5,,,,,,,,
2014,48303,25293,729.5,2272,42.9,45531.6,2026,246,2272,89.2,10.8,1106,1166,2272,51.3,48.7,1108,51,49,237,181,646,2272,8,28.4,48.8,10.4,2.2,2.2,1867,143,15,15,0,42,145,45,0,2272,82.2,6.3,6.4,2,0,1.8,0.7,0.7,0,2125,67,80,2272,93.5,3.5,2.9,1776,496,2272,78.2,21.8,884,1177,166,45,2272,51.8,38.9,7.3,2,1357,66,849,2272,59.7,37.4,2.9,,,,,,,,
2014,48309,21317.7,661.2,2067,45,44000,1803,264,2067,87.2,12.8,977,1090,2067,52.7,47.3,1051,53,31,260,149,523,2067,7.2,25.3,50.8,12.6,1.5,2.6,1657,268,10,4,1,17,76,27,7,2067,80.2,13,3.7,1.3,0,0.8,0.5,0.2,0.3,1898,62,107,2067,91.8,5.2,3,1783,284,2067,86.3,13.7,875,1052,114,26,2067,50.9,42.3,5.5,1.3,1143,44,880,2067,55.3,42.6,2.1,,,,,,,,
2014,48329,37178.8,846.1,907,44,78155.7,851,56,907,93.8,6.2,454,453,907,49.9,50.1,494,32,22,88,52,219,907,5.7,24.1,54.5,9.7,2.4,3.5,771,62,9,7,1,7,39,10,1,907,85,6.8,4.3,1.1,0.1,0.8,1,0.8,0.1,784,52,71,907,86.4,7.8,5.7,637,270,907,70.2,29.8,362,475,65,5,907,52.4,39.9,7.2,0.6,635,16,256,907,70,28.2,1.8,,,,,,,,
2014,48339,36014.9,916.5,2704,46.7,72166.8,2495,209,2704,92.3,7.7,1289,1415,2704,52.3,47.7,1691,52,38,302,164,457,2704,6.1,16.9,62.5,11.2,1.4,1.9,2396,104,8,28,2,55,63,46,2,2704,88.6,3.8,2.3,1.7,0.1,2,0.3,1,0.1,2350,146,208,2704,86.9,7.7,5.4,2289,415,2704,84.7,15.3,1021,1389,250,44,2704,51.4,37.8,9.2,1.6,1641,61,1002,2704,60.7,37.1,2.3,,,,,,,,
2014,48355,25619.6,705.2,2581,46,50076.5,2211,370,2581,85.7,14.3,1255,1326,2581,51.4,48.6,1267,66,81,348,182,637,2581,7.1,24.7,49.1,13.5,3.1,2.6,2265,112,5,9,1,46,93,48,2,2581,87.8,4.3,3.6,1.9,0,1.8,0.2,0.3,0.1,2348,128,105,2581,91,4.1,5,1502,1079,2581,58.2,41.8,1153,1193,205,30,2581,46.2,44.7,7.9,1.2,1543,91,947,2581,59.8,36.7,3.5,,,,,,,,
2014,48367,29676.7,861.4,1064,48.3,67434.6,992,72,1064,93.2,6.8,533,531,1064,49.9,50.1,704,15,11,108,69,157,1064,6.5,14.8,66.2,10.2,1,1.4,1006,17,3,1,0,4,20,13,0,1064,94.5,1.6,1.9,1.2,0,0.4,0.3,0.1,0,1024,19,21,1064,96.2,2,1.8,997,67,1064,93.7,6.3,414,565,71,14,1064,53.1,38.9,6.7,1.3,579,36,449,1064,54.4,42.2,3.4,,,,,,,,
2014,48375,20072.3,612,1046,45.3,41161.1,886,160,1046,84.7,15.3,521,525,1046,50.2,49.8,461,32,39,174,81,259,1046,7.7,24.8,44.1,16.6,3.7,3.1,827,97,7,2,0,40,47,25,1,1046,79.1,9.3,4.5,2.4,0,3.8,0.7,0.2,0.1,891,56,99,1046,85.2,9.5,5.4,769,277,1046,73.5,26.5,499,494,48,5,1046,47.2,47.7,4.6,0.5,574,26,446,1046,54.9,42.6,2.5,,,,,,,,
2014,48381,30429.4,764.2,1128,46.5,61669.6,1066,62,1128,94.5,5.5,535,593,1128,52.6,47.4,664,15,18,125,79,227,1128,7,20.1,58.9,11.1,1.6,1.3,1041,26,8,0,1,13,17,19,3,1128,92.3,2.3,1.5,1.7,0.1,1.2,0.7,0,0.3,1071,28,29,1128,94.9,2.6,2.5,1018,110,1128,90.2,9.8,336,683,93,16,1128,60.5,29.8,8.2,1.4,720,19,389,1128,63.8,34.5,1.7,,,,,,,,
2014,48423,22697.9,704.3,1522,47.3,47708.5,1326,196,1522,87.1,12.9,701,821,1522,53.9,46.1,800,45,34,198,114,331,1522,7.5,21.7,52.6,13,2.2,3,1171,268,3,3,0,22,36,19,0,1522,76.9,17.6,2.4,1.2,0,1.4,0.2,0.2,0,1390,48,84,1522,91.3,5.5,3.2,1333,189,1522,87.6,12.4,584,812,107,19,1522,53.4,38.4,7,1.2,851,63,608,1522,55.9,39.9,4.1,,,,,,,,
2014,48439,29761,822.8,13061,44.7,58732.7,11753,1308,13061,90,10,6162,6899,13061,52.8,47.2,7074,246,265,1590,753,3133,13061,5.8,24,54.2,12.2,2,1.9,9926,1554,71,70,9,573,572,246,40,13061,76,11.9,4.4,1.9,0.1,4.4,0.5,0.5,0.3,10812,960,1289,13061,82.8,9.9,7.4,9975,3086,13061,76.4,23.6,4844,6837,1233,147,13061,52.3,37.1,9.4,1.1,8217,451,4393,13061,62.9,33.6,3.5,,,,,,,,
2014,48441,22065.7,584.4,1261,44.4,48072.9,1118,143,1261,88.7,11.3,587,674,1261,53.4,46.6,678,21,32,152,88,290,1261,7,23,53.8,12.1,2.5,1.7,1066,58,18,4,2,13,70,26,4,1261,84.5,4.6,5.6,2.1,0.2,1,1.4,0.3,0.3,1208,28,25,1261,95.8,2,2.2,1060,201,1261,84.1,15.9,550,636,68,7,1261,50.4,43.6,5.4,0.6,736,38,487,1261,58.4,38.6,3,,,,,,,,
2014,48451,21941.8,577.4,893,45.3,47814.7,823,70,893,92.2,7.8,450,443,893,49.6,50.4,466,20,18,127,68,194,893,7.6,21.7,52.2,14.2,2,2.2,801,21,3,0,1,8,45,14,0,893,89.7,2.4,5,1.6,0.1,0.9,0.3,0,0,830,30,33,893,92.9,3.7,3.4,698,195,893,78.2,21.8,437,403,43,10,893,45.1,48.9,4.8,1.1,500,12,381,893,56,42.7,1.3,,,,,,,,
2014,48453,35148.6,1046,8287,42.5,60049.2,7564,723,8287,91.3,8.7,4045,4242,8287,51.2,48.8,3869,146,140,948,328,2856,8287,4,34.5,46.7,11.4,1.7,1.8,6647,609,34,108,14,376,324,157,18,8287,80.2,7.3,3.9,1.9,0.2,4.5,0.4,1.3,0.2,6893,532,862,8287,83.2,10.4,6.4,6180,2107,8287,74.6,25.4,2178,4637,1258,214,8287,56,26.3,15.2,2.6,5462,255,2570,8287,65.9,31,3.1,,,,,,,,
2014,48479,16046.7,627.5,1916,42.9,40093.7,1309,607,1916,68.3,31.7,911,1005,1916,52.5,47.5,918,80,82,171,120,545,1916,6.3,28.4,47.9,8.9,4.3,4.2,1766,13,7,0,0,16,102,12,0,1916,92.2,0.7,5.3,0.6,0,0.8,0.4,0,0,1185,226,505,1916,61.8,26.4,11.8,135,1781,1916,7,93,1157,665,87,7,1916,34.7,60.4,4.5,0.4,1065,70,781,1916,55.6,40.8,3.7,,,,,,,,
2014,48485,22089.3,621.7,1193,45.3,47231.6,1074,119,1193,90,10,623,570,1193,47.8,52.2,544,32,25,178,89,325,1193,7.5,27.2,45.6,14.9,2.1,2.7,962,129,17,4,2,12,42,25,0,1193,80.6,10.8,3.5,2.1,0.2,1,1.4,0.3,0,1100,35,58,1193,92.2,4.9,2.9,1031,162,1193,86.4,13.6,556,554,72,11,1193,46.4,46.6,6,0.9,647,34,512,1193,54.2,42.9,2.8,,,,,,,,
2014,48491,31191.6,875.1,3566,45.3,63759.1,3366,200,3566,94.4,5.6,1692,1874,3566,52.6,47.4,2248,78,45,383,153,659,3566,4.3,18.5,63,10.7,1.3,2.2,3029,176,8,43,2,146,93,65,4,3566,84.9,4.9,2.6,1.8,0.1,4.1,0.2,1.2,0.1,3109,232,225,3566,87.2,6.3,6.5,2944,622,3566,82.6,17.4,1030,2080,392,64,3566,58.3,28.9,11,1.8,2338,96,1132,3566,65.6,31.7,2.7,,,,,,,,
2014,49000,23828.8,740.8,5179,44.6,51103.9,4785,394,5179,92.4,7.6,2621,2558,5179,49.4,50.6,3404,92,60,422,283,918,5179,5.5,17.7,65.7,8.1,1.2,1.8,4776,17,188,11,6,33,102,44,2,5179,92.2,0.3,2,0.8,0.1,0.6,3.6,0.2,0,4942,97,140,5179,95.4,2.7,1.9,4682,497,5179,90.4,9.6,1918,2883,328,50,5179,55.7,37,6.3,1,3064,138,1977,5179,59.2,38.2,2.7,,,,,,,,
2014,49011,29315.2,854.2,1809,43.7,63019.9,1704,105,1809,94.2,5.8,873,936,1809,51.7,48.3,1250,24,26,162,66,281,1809,3.6,15.5,69.1,9,1.4,1.3,1670,13,10,9,7,35,40,24,1,1809,92.3,0.7,2.2,1.3,0.4,1.9,0.6,0.5,0.1,1698,61,50,1809,93.9,2.8,3.4,1654,155,1809,91.4,8.6,444,1169,177,19,1809,64.6,24.5,9.8,1.1,1187,45,577,1809,65.6,31.9,2.5,,,,,,,,
2014,49035,28412.5,901.7,6572,43.7,58942.1,6074,498,6572,92.4,7.6,3242,3330,6572,50.7,49.3,3727,111,93,699,298,1644,6572,4.5,25,56.7,10.6,1.4,1.7,5703,80,38,78,15,261,271,112,14,6572,86.8,1.2,4.1,1.7,0.2,4,0.6,1.2,0.2,5699,407,466,6572,86.7,7.1,6.2,5524,1048,6572,84.1,15.9,2117,3700,654,101,6572,56.3,32.2,10,1.5,4375,181,2016,6572,66.6,30.7,2.8,,,,,,,,
2014,49049,24259.5,877.7,4179,39.6,56001.8,3926,253,4179,93.9,6.1,2055,2124,4179,50.8,49.2,2802,68,42,256,106,905,4179,2.5,21.7,67,6.1,1,1.6,3905,19,20,17,6,65,72,62,13,4179,93.4,0.5,1.7,1.5,0.1,1.6,0.5,0.4,0.3,3807,153,219,4179,91.1,5.2,3.7,3628,551,4179,86.8,13.2,1034,2744,337,64,4179,65.7,24.7,8.1,1.5,2735,110,1334,4179,65.4,31.9,2.6,,,,,,,,
2014,49053,21872.2,815.7,806,49.6,48323.6,720,86,806,89.3,10.7,387,419,806,52,48,508,20,16,73,49,140,806,6.1,17.4,63,9.1,2,2.5,768,4,12,2,0,6,8,6,0,806,95.3,0.5,1,0.7,0,0.7,1.5,0.2,0,755,31,20,806,93.7,2.5,3.8,744,62,806,92.3,7.7,248,488,59,11,806,60.5,30.8,7.3,1.4,405,16,385,806,50.2,47.8,2,,,,,,,,
2014,49057,25694.7,752.4,1505,44.9,56137.5,1374,131,1505,91.3,8.7,740,765,1505,50.8,49.2,870,29,29,189,67,321,1505,4.5,21.3,57.8,12.6,1.9,1.9,1389,20,7,3,4,12,42,26,2,1505,92.3,1.3,2.8,1.7,0.3,0.8,0.5,0.2,0.1,1406,38,61,1505,93.4,4.1,2.5,1357,148,1505,90.2,9.8,550,856,93,6,1505,56.9,36.5,6.2,0.4,919,58,528,1505,61.1,35.1,3.9,,,,,,,,
2014,50000,25969.3,701.6,5208,48.6,52253.6,4632,576,5208,88.9,11.1,2536,2672,5208,51.3,48.7,2934,77,48,592,340,1217,5208,6.5,23.4,56.3,11.4,0.9,1.5,5024,36,16,16,4,39,15,51,7,5208,96.5,0.7,0.3,1,0.1,0.7,0.3,0.3,0.1,5016,100,92,5208,96.3,1.8,1.9,4970,238,5208,95.4,4.6,2041,2500,600,67,5208,48,39.2,11.5,1.3,3190,162,1856,5208,61.3,35.6,3.1,,,,,,,,
2014,51000,30626.4,1052.2,46765,47.2,63770.4,42482,4283,46765,90.8,9.2,22444,24321,46765,52,48,25207,1050,970,4750,3304,11484,46765,7.1,24.6,53.9,10.2,2.1,2.2,35537,6961,160,425,62,2166,579,792,83,46765,76,14.9,1.2,1.7,0.1,4.6,0.3,0.9,0.2,41343,3172,2250,46765,88.4,4.8,6.8,40910,5855,46765,87.5,12.5,17637,22422,5919,787,46765,47.9,37.7,12.7,1.7,27224,1534,18007,46765,58.2,38.5,3.3,,,,,,,,
2014,51013,56044.3,1705.6,1670,42,87192.4,1624,46,1670,97.2,2.8,783,887,1670,53.1,46.9,752,44,13,135,50,676,1670,3,40.5,45,8.1,0.8,2.6,1284,122,1,69,18,115,33,25,3,1670,76.9,7.3,2,1.5,1.1,6.9,0.1,4.1,0.2,1331,132,207,1670,79.7,12.4,7.9,1283,387,1670,76.8,23.2,198,827,571,74,1670,49.5,11.9,34.2,4.4,1264,52,354,1670,75.7,21.2,3.1,,,,,,,,
2014,51041,31940.2,895,2345,46.8,65468.8,2189,156,2345,93.3,6.7,1101,1244,2345,53,47,1410,45,55,251,116,468,2345,4.9,20,60.1,10.7,2.3,1.9,1759,442,8,13,5,54,34,27,3,2345,75,18.8,1.4,1.2,0.2,2.3,0.3,0.6,0.1,2148,106,91,2345,91.6,3.9,4.5,2107,238,2345,89.9,10.1,740,1291,280,34,2345,55.1,31.6,11.9,1.4,1546,74,725,2345,65.9,30.9,3.2,,,,,,,,
2014,51087,33455.8,896.2,2205,47.2,61290.9,2014,191,2205,91.3,8.7,989,1216,2205,55.1,44.9,1158,52,42,248,167,538,2205,7.6,24.4,52.5,11.2,1.9,2.4,1488,504,3,27,3,123,17,39,1,2205,67.5,22.9,0.8,1.8,0.1,5.6,0.1,1.2,0,1935,137,133,2205,87.8,6,6.2,1908,297,2205,86.5,13.5,726,1143,309,27,2205,51.8,32.9,14,1.2,1418,75,712,2205,64.3,32.3,3.4,,,,,,,,
2014,51107,51433,1580.9,2638,44.6,104904.6,2559,79,2638,97,3,1269,1369,2638,51.9,48.1,1776,58,40,201,98,465,2638,3.7,17.6,67.3,7.6,1.5,2.2,1943,190,8,51,5,327,31,72,11,2638,73.7,7.2,1.2,2.7,0.2,12.4,0.3,1.9,0.4,1978,415,245,2638,75,9.3,15.7,1934,704,2638,73.3,26.7,497,1485,600,56,2638,56.3,18.8,22.7,2.1,1928,77,633,2638,73.1,24,2.9,,,,,,,,
2014,51510,55206.2,1644.6,1122,43.8,79986.7,1083,39,1122,96.5,3.5,525,597,1122,53.2,46.8,558,28,21,120,50,345,1122,4.5,30.7,49.7,10.7,1.9,2.5,820,168,1,16,3,55,20,38,1,1122,73.1,15,1.8,3.4,0.3,4.9,0.1,1.4,0.1,884,112,126,1122,78.8,11.2,10,890,232,1122,79.3,20.7,181,520,358,63,1122,46.3,16.1,31.9,5.6,845,30,247,1122,75.3,22,2.7,,,,,,,,
2014,51550,27268,1022,1512,45.9,58439.6,1378,134,1512,91.1,8.9,751,761,1512,50.3,49.7,812,42,36,160,96,366,1512,6.3,24.2,53.7,10.6,2.4,2.8,1007,420,0,1,0,48,10,24,2,1512,66.6,27.8,0.7,1.6,0,3.2,0,0.1,0.1,1440,52,20,1512,95.2,1.3,3.4,1423,89,1512,94.1,5.9,597,765,139,11,1512,50.6,39.5,9.2,0.7,931,50,531,1512,61.6,35.1,3.3,,,,,,,,
2014,51650,22478.2,796.7,1007,45.5,45167.7,907,100,1007,90.1,9.9,471,536,1007,53.2,46.8,436,26,31,117,72,325,1007,7.1,32.3,43.3,11.6,3.1,2.6,490,464,4,1,0,23,13,11,1,1007,48.7,46.1,1.3,1.1,0,2.3,0.4,0.1,0.1,951,34,22,1007,94.4,2.2,3.4,935,72,1007,92.9,7.1,358,558,82,9,1007,55.4,35.6,8.1,0.9,570,57,380,1007,56.6,37.7,5.7,,,,,,,,
2014,51700,23395.7,764.6,1276,43.8,45873.1,1095,181,1276,85.8,14.2,610,666,1276,52.2,47.8,570,24,42,158,83,399,1276,6.5,31.3,44.7,12.4,3.3,1.9,734,446,6,3,2,30,15,34,6,1276,57.5,35,1.2,2.7,0.2,2.4,0.5,0.2,0.5,1186,44,46,1276,92.9,3.6,3.4,1168,108,1276,91.5,8.5,495,667,101,13,1276,52.3,38.8,7.9,1,776,52,448,1276,60.8,35.1,4.1,,,,,,,,
2014,51760,25575.9,894.5,1861,42.8,43981.3,1522,339,1861,81.8,18.2,856,1005,1861,54,46,520,44,45,224,133,895,1861,7.1,48.1,27.9,12,2.4,2.4,941,786,11,13,2,34,22,49,3,1861,50.6,42.2,1.2,2.6,0.1,1.8,0.6,0.7,0.2,1699,64,98,1861,91.3,5.3,3.4,1674,187,1861,90,10,641,958,231,31,1861,51.5,34.4,12.4,1.7,1077,115,669,1861,57.9,35.9,6.2,,,,,,,,
2014,51810,30644.7,1015.9,3496,45.1,61752.1,3235,261,3496,92.5,7.5,1677,1819,3496,52,48,1926,84,91,373,184,838,3496,5.3,24,55.1,10.7,2.6,2.4,2568,549,6,21,5,200,43,95,9,3496,73.5,15.7,1.2,2.7,0.1,5.7,0.2,0.6,0.3,3133,241,122,3496,89.6,3.5,6.9,3119,377,3496,89.2,10.8,1074,2016,367,39,3496,57.7,30.7,10.5,1.1,2282,118,1096,3496,65.3,31.4,3.4,,,,,,,,
2014,53000,23553.3,774.2,14116,48.9,46196.8,11838,2278,14116,83.9,16.1,6878,7238,14116,51.3,48.7,7855,274,218,1904,1029,2836,14116,7.3,20.1,55.6,13.5,1.5,1.9,12332,128,515,61,30,189,481,340,40,14116,87.4,0.9,3.4,2.4,0.2,1.3,3.6,0.4,0.3,12921,468,727,14116,91.5,5.2,3.3,12656,1460,14116,89.7,10.3,5575,7326,1031,184,14116,51.9,39.5,7.3,1.3,6972,556,6588,14116,49.4,46.7,3.9,,,,,,,,
2014,53011,28316.1,914.3,3616,47.2,57020.3,3066,550,3616,84.8,15.2,1764,1852,3616,51.2,48.8,2040,62,57,495,231,731,3616,6.4,20.2,56.4,13.7,1.6,1.7,3162,53,30,25,16,126,79,117,8,3616,87.4,1.5,2.2,3.2,0.4,3.5,0.8,0.7,0.2,3229,208,179,3616,89.3,5,5.8,3189,427,3616,88.2,11.8,1221,2084,283,28,3616,57.6,33.8,7.8,0.8,2141,161,1314,3616,59.2,36.3,4.5,,,,,,,,
2014,53033,37924.9,1279.6,14737,45.6,72203.6,13270,1467,14737,90,10,7093,7644,14737,51.9,48.1,7819,365,194,1581,742,4036,14737,5,27.4,53.1,10.7,1.3,2.5,10790,598,125,638,204,1582,250,489,61,14737,73.2,4.1,1.7,3.3,1.4,10.7,0.8,4.3,0.4,11484,1811,1442,14737,77.9,9.8,12.3,11411,3326,14737,77.4,22.6,3414,8703,2307,313,14737,59.1,23.2,15.7,2.1,9445,502,4790,14737,64.1,32.5,3.4,,,,,,,,
2014,53035,29345.5,985.4,2241,47.7,59124.9,1976,265,2241,88.2,11.8,1115,1126,2241,50.2,49.8,1264,61,38,304,122,452,2241,5.4,20.2,56.4,13.6,1.7,2.7,1876,32,74,2,13,111,25,101,7,2241,83.7,1.4,1.1,4.5,0.6,5,3.3,0.1,0.3,2072,113,56,2241,92.5,2.5,5,2073,168,2241,92.5,7.5,659,1342,222,18,2241,59.9,29.4,9.9,0.8,1322,72,847,2241,59,37.8,3.2,,,,,,,,
2014,53053,28134.4,1001.2,6615,45.8,55682.2,5638,977,6615,85.2,14.8,3134,3481,6615,52.6,47.4,3530,154,117,851,376,1587,6615,5.7,24,53.4,12.9,1.8,2.3,5241,407,76,34,34,401,123,264,35,6615,79.2,6.2,1.9,4,0.5,6.1,1.1,0.5,0.5,5870,446,299,6615,88.7,4.5,6.7,5721,894,6615,86.5,13.5,2455,3593,512,55,6615,54.3,37.1,7.7,0.8,3972,269,2374,6615,60,35.9,4.1,,,,,,,,
2014,53061,30780.2,1098.4,5466,46.5,62448.3,4899,567,5466,89.6,10.4,2697,2769,5466,50.7,49.3,3132,112,66,708,300,1148,5466,5.5,21,57.3,13,1.2,2,4529,119,63,81,32,392,76,161,13,5466,82.9,2.2,1.4,2.9,0.6,7.2,1.2,1.5,0.2,4648,492,326,5466,85,6,9,4637,829,5466,84.8,15.2,1802,3168,455,41,5466,58,33,8.3,0.8,3446,198,1822,5466,63,33.3,3.6,,,,,,,,
2014,53063,23951.5,776.6,3605,46.9,48025.4,2958,647,3605,82.1,17.9,1728,1877,3605,52.1,47.9,1812,72,43,526,224,928,3605,6.2,25.7,50.3,14.6,1.2,2,3274,43,60,7,0,84,25,98,14,3605,90.8,1.2,0.7,2.7,0,2.3,1.7,0.2,0.4,3377,147,81,3605,93.7,2.2,4.1,3351,254,3605,93,7,1225,2026,326,28,3605,56.2,34,9,0.8,1909,136,1560,3605,53,43.3,3.8,,,,,,,,
2014,53067,27844.3,915.4,1896,47.7,54523.6,1683,213,1896,88.8,11.2,907,989,1896,52.2,47.8,1064,56,18,247,126,385,1896,6.6,20.3,56.1,13,0.9,3,1661,40,36,7,11,72,13,52,4,1896,87.6,2.1,0.7,2.7,0.6,3.8,1.9,0.4,0.2,1776,75,45,1896,93.7,2.4,4,1766,130,1896,93.1,6.9,566,1100,206,24,1896,58,29.9,10.9,1.3,1080,69,747,1896,57,39.4,3.6,,,,,,,,
2014,53073,24776.5,898.5,1440,46.1,47861.8,1213,227,1440,84.2,15.8,682,758,1440,52.6,47.4,736,31,22,180,74,397,1440,5.1,27.6,51.1,12.5,1.5,2.2,1253,14,60,5,2,33,29,38,6,1440,87,1,2,2.6,0.1,2.3,4.2,0.3,0.4,1287,80,73,1440,89.4,5.1,5.6,1313,127,1440,91.2,8.8,464,846,106,24,1440,58.8,32.2,7.4,1.7,818,56,566,1440,56.8,39.3,3.9,,,,,,,,
2014,53077,19854.5,675.1,1688,46.1,46023.7,1268,420,1688,75.1,24.9,828,860,1688,50.9,49.1,858,51,49,189,104,437,1688,6.2,25.9,50.8,11.2,2.9,3,1353,18,87,3,3,17,151,52,4,1688,80.2,1.1,8.9,3.1,0.2,1,5.2,0.2,0.2,1292,104,292,1688,76.5,17.3,6.2,1112,576,1688,65.9,34.1,1004,604,67,13,1688,35.8,59.5,4,0.8,927,72,689,1688,54.9,40.8,4.3,,,,,,,,
2014,54000,20361.5,510.5,14872,49.1,41937.8,12616,2256,14872,84.8,15.2,7096,7776,14872,52.3,47.7,7833,242,202,1954,1436,3205,14872,9.7,21.6,52.7,13.1,1.4,1.6,14084,483,26,35,5,65,20,143,11,14872,94.7,3.2,0.1,1,0,0.4,0.2,0.2,0.1,14641,121,110,14872,98.4,0.7,0.8,14559,313,14872,97.9,2.1,8143,5637,962,130,14872,37.9,54.8,6.5,0.9,7176,471,7225,14872,48.3,48.6,3.2,,,,,,,,
